Nº,League,Season,Date,Rodada,Home,Away,FT_Goals_H,FT_Goals_A,FT_TotalGoals,Goals_H_Minutes,Goals_A_Minutes,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,0x0,0x1,0x2,0x3,1x0,1x1,1x2,1x3,2x0,2x1,2x2,2x3,3x0,3x1,3x2,3x3,Goleada_H,Goleada_A
1,Wales Welsh Premier League,2021/2022,2021-08-13 15:45:00,1,Cefn Druids,Connah's Quay,0,2,2,[],"['2', '55']",20.0,8.5,1.09,1.36,2.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Wales Welsh Premier League,2021/2022,2021-08-14 10:30:00,1,Aberystwyth Town,Barry Town United,2,1,3,"['43', '90']",['23'],2.65,3.35,2.15,1.59,1.53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Wales Welsh Premier League,2021/2022,2021-08-14 10:30:00,1,Bala Town,Penybont,2,2,4,"['28', '50']","['11', '56']",1.65,3.8,3.75,1.45,1.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,Wales Welsh Premier League,2021/2022,2021-08-14 10:30:00,1,Cardiff MU,Flint Town United,1,5,6,['90+1'],"['8', '60', '70', '78', '88']",1.83,3.5,3.2,1.54,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,Wales Welsh Premier League,2021/2022,2021-08-14 13:15:00,1,Caernarfon Town,Haverfordwest County,2,0,2,"['73', '90+4']",[],1.77,3.65,3.4,1.47,1.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,Wales Welsh Premier League,2021/2022,2021-08-15 10:30:00,1,Newtown,The New Saints,1,4,5,['40'],"['24', '49', '57', '75']",5.75,4.65,1.36,1.43,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,Wales Welsh Premier League,2021/2022,2021-08-20 15:45:00,2,Haverfordwest County,Cardiff MU,0,0,0,[],[],2.85,3.45,2.0,1.57,1.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Wales Welsh Premier League,2021/2022,2021-08-20 15:45:00,2,Connah's Quay,Aberystwyth Town,1,0,1,['30'],[],1.24,5.5,8.25,1.37,1.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Wales Welsh Premier League,2021/2022,2021-08-21 10:30:00,2,Penybont,Newtown,1,1,2,['15'],['43'],2.05,3.45,2.8,1.62,1.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,Wales Welsh Premier League,2021/2022,2021-08-21 10:30:00,2,The New Saints,Caernarfon Town,5,3,8,"['5', '23', '29', '73', '90+4']","['18', '67', '85']",1.11,8.0,15.0,1.36,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
